VolcanoID,V_Name,Country,Region,Subregion,Latitude,Longitude,hazard
341008,Unnamed,Mexico,M?xico and Central America,M?xico,28.0,-115.0,
341010,Tres V?rgenes,Mexico,M?xico and Central America,M?xico,27.4699999999999,-112.59099999999901,
341011,"Tortuga, Isla",Mexico,M?xico and Central America,M?xico,27.43,-111.88,
341012,Comond?-La Pur?sima,Mexico,M?xico and Central America,M?xico,26.0,-111.92,
341020,B?rcena,Mexico,M?xico and Central America,M?xico,19.3,-110.81999999999901,
341021,Socorro,Mexico,M?xico and Central America,M?xico,18.78,-110.95,
341022,Durango Volcanic Field,Mexico,M?xico and Central America,M?xico,24.1499999999999,-104.45,
341023,"Isabel, Isla",Mexico,M?xico and Central America,M?xico,21.8479999999999,-105.886,
341024,Sangang?ey,Mexico,M?xico and Central America,M?xico,21.449999999999896,-104.73,
341030,Ceboruco,Mexico,M?xico and Central America,M?xico,21.125,-104.508,
341031,Mascota Volcanic Field,Mexico,M?xico and Central America,M?xico,20.62,-104.83,
341040,Colima,Mexico,M?xico and Central America,M?xico,19.513999999999896,-103.62,3.0
341060,Michoac?n-Guanajuato,Mexico,M?xico and Central America,M?xico,19.85,-101.75,
341061,Zit?cuaro-Valle de Bravo,Mexico,M?xico and Central America,M?xico,19.3999999999999,-100.25,
341062,Jocotitl?n,Mexico,M?xico and Central America,M?xico,19.73,-99.75799999999991,
341070,"Toluca, Nevado de",Mexico,M?xico and Central America,M?xico,19.108,-99.75799999999991,
341080,Chichinautzin,Mexico,M?xico and Central America,M?xico,19.0799999999999,-99.12999999999991,2.0
341081,Papayo,Mexico,M?xico and Central America,M?xico,19.308,-98.7,
341082,Iztacc?huatl,Mexico,M?xico and Central America,M?xico,19.1789999999999,-98.64199999999991,
341090,Popocat?petl,Mexico,M?xico and Central America,M?xico,19.023,-98.622,2.0
341091,"Malinche, La",Mexico,M?xico and Central America,M?xico,19.231,-98.03199999999991,
341092,Serd?n-Oriental,Mexico,M?xico and Central America,M?xico,19.27,-97.4699999999999,
341093,"Humeros, Los",Mexico,M?xico and Central America,M?xico,19.68,-97.45,
341094,"Atlixcos, Los",Mexico,M?xico and Central America,M?xico,19.809,-96.52599999999991,
341095,Naolinco Volcanic Field,Mexico,M?xico and Central America,M?xico,19.67,-96.75,
341096,Cofre de Perote,Mexico,M?xico and Central America,M?xico,19.492,-97.15,
341097,"Gloria, La",Mexico,M?xico and Central America,M?xico,19.3299999999999,-97.25,
341098,"Cumbres,  Las",Mexico,M?xico and Central America,M?xico,19.1499999999999,-97.26999999999991,
341100,"Orizaba, Pico de",Mexico,M?xico and Central America,M?xico,19.03,-97.268,3.0
341110,San Mart?n,Mexico,M?xico and Central America,M?xico,18.57,-95.2,
341120,"Chich?n, El",Mexico,M?xico and Central America,M?xico,17.3599999999999,-93.22799999999991,
341130,Tacan?,Mexico-Guatemala,M?xico and Central America,M?xico,15.13,-92.11199999999991,
342020,Tajumulco,Guatemala,M?xico and Central America,Guatemala,15.034,-91.903,
342030,Santa Mar?a,Guatemala,M?xico and Central America,Guatemala,14.756,-91.552,3.0
342040,Almolonga,Guatemala,M?xico and Central America,Guatemala,14.82,-91.48,
342060,Atitl?n,Guatemala,M?xico and Central America,Guatemala,14.583,-91.186,2.0
342070,Tolim?n,Guatemala,M?xico and Central America,Guatemala,14.612,-91.18899999999991,
342080,Acatenango,Guatemala,M?xico and Central America,Guatemala,14.5009999999999,-90.876,
342090,Fuego,Guatemala,M?xico and Central America,Guatemala,14.473,-90.87999999999991,3.0
342100,Agua,Guatemala,M?xico and Central America,Guatemala,14.465,-90.74299999999991,
342110,Pacaya,Guatemala,M?xico and Central America,Guatemala,14.381,-90.6009999999999,3.0
342111,Cuilapa-Barbarena,Guatemala,M?xico and Central America,Guatemala,14.33,-90.4,
342120,Tecuamburro,Guatemala,M?xico and Central America,Guatemala,14.156,-90.40699999999991,
342121,Jumaytepeque,Guatemala,M?xico and Central America,Guatemala,14.336,-90.269,
342130,Moyuta,Guatemala,M?xico and Central America,Guatemala,14.0299999999999,-90.09999999999991,
342140,Flores,Guatemala,M?xico and Central America,Guatemala,14.308,-89.992,
342141,Tahual,Guatemala,M?xico and Central America,Guatemala,14.43,-89.9,
342150,"Santiago, Cerro",Guatemala,M?xico and Central America,Guatemala,14.33,-89.87,
342160,Suchit?n,Guatemala,M?xico and Central America,Guatemala,14.4,-89.78,
342170,Chingo,Guatemala-El Salvador,M?xico and Central America,Guatemala,14.1199999999999,-89.73,
342180,Ixtepeque,Guatemala,M?xico and Central America,Guatemala,14.42,-89.68,
342190,Ipala,Guatemala,M?xico and Central America,Guatemala,14.55,-89.62999999999991,
342200,Chiquimula Volcanic Field,Guatemala,M?xico and Central America,Guatemala,14.83,-89.5499999999999,
342210,Quezaltepeque,Guatemala,M?xico and Central America,Guatemala,14.57,-89.45,
343001,San Diego,El Salvador-Guatemala,M?xico and Central America,El Salvador and Honduras,14.27,-89.48,
343002,"Sing?il, Cerro",El Salvador,M?xico and Central America,El Salvador and Honduras,14.05,-89.65,
343010,Apaneca Range,El Salvador,M?xico and Central America,El Salvador and Honduras,13.891,-89.786,
343020,Santa Ana,El Salvador,M?xico and Central America,El Salvador and Honduras,13.853,-89.62999999999991,2.0
343030,Izalco,El Salvador,M?xico and Central America,El Salvador and Honduras,13.813,-89.63299999999991,1.0
343041,Coatepeque Caldera(s),El Salvador,M?xico and Central America,El Salvador and Honduras,13.8699999999999,-89.5499999999999,
343050,San Salvador,El Salvador,M?xico and Central America,El Salvador and Honduras,13.734,-89.29399999999991,
343051,"Cinotepeque, Cerro",El Salvador,M?xico and Central America,El Salvador and Honduras,14.02,-89.25,
343052,Guazapa,El Salvador,M?xico and Central America,El Salvador and Honduras,13.9,-89.12,
343060,Ilopango,El Salvador,M?xico and Central America,El Salvador and Honduras,13.672,-89.0529999999999,
343070,San Vicente,El Salvador,M?xico and Central America,El Salvador and Honduras,13.595,-88.837,
343071,Apastepeque Field,El Salvador,M?xico and Central America,El Salvador and Honduras,13.72,-88.76999999999991,
343072,Taburete,El Salvador,M?xico and Central America,El Salvador and Honduras,13.435,-88.53199999999991,
343080,Tecapa,El Salvador,M?xico and Central America,El Salvador and Honduras,13.494,-88.50199999999991,
343081,Usulut?n,El Salvador,M?xico and Central America,El Salvador and Honduras,13.419,-88.471,
343082,"Tigre, El",El Salvador,M?xico and Central America,El Salvador and Honduras,13.47,-88.43,
343090,Chinameca,El Salvador,M?xico and Central America,El Salvador and Honduras,13.478,-88.3299999999999,
343100,San Miguel,El Salvador,M?xico and Central America,El Salvador and Honduras,13.4339999999999,-88.269,1.0
343101,"Aramuaca, Laguna",El Salvador,M?xico and Central America,El Salvador and Honduras,13.428,-88.105,
343110,Conchagua,El Salvador,M?xico and Central America,El Salvador and Honduras,13.275,-87.8449999999999,
343120,Conchag?ita,El Salvador,M?xico and Central America,El Salvador and Honduras,13.2289999999999,-87.76699999999991,
343130,"Tigre, Isla el",Honduras,M?xico and Central America,El Salvador and Honduras,13.272,-87.641,
343140,"Zacate Grande, Isla",Honduras,M?xico and Central America,El Salvador and Honduras,13.33,-87.62999999999991,
343150,"Yojoa, Lake",Honduras,M?xico and Central America,El Salvador and Honduras,14.98,-87.98,
343160,Utila Island,Honduras,M?xico and Central America,El Salvador and Honduras,16.1,-86.9,
344010,Cosig?ina,Nicaragua,M?xico and Central America,Nicaragua,12.98,-87.56999999999991,
344020,San Crist?bal,Nicaragua,M?xico and Central America,Nicaragua,12.702,-87.004,2.0
344040,Telica,Nicaragua,M?xico and Central America,Nicaragua,12.602,-86.8449999999999,2.0
344060,Rota,Nicaragua,M?xico and Central America,Nicaragua,12.55,-86.75,
344070,"Negro, Cerro",Nicaragua,M?xico and Central America,Nicaragua,12.506,-86.7019999999999,1.0
344080,"Pilas, Las",Nicaragua,M?xico and Central America,Nicaragua,12.4949999999999,-86.688,
344090,Momotombo,Nicaragua,M?xico and Central America,Nicaragua,12.422,-86.54,2.0
344091,Apoyeque,Nicaragua,M?xico and Central America,Nicaragua,12.242,-86.3419999999999,3.0
344092,Nejapa-Miraflores,Nicaragua,M?xico and Central America,Nicaragua,12.1199999999999,-86.31999999999991,
344100,Masaya,Nicaragua,M?xico and Central America,Nicaragua,11.984,-86.161,2.0
344101,Granada,Nicaragua,M?xico and Central America,Nicaragua,11.92,-85.98,
344110,Mombacho,Nicaragua,M?xico and Central America,Nicaragua,11.826,-85.968,
344111,Zapatera,Nicaragua,M?xico and Central America,Nicaragua,11.73,-85.81999999999991,
344120,Concepci?n,Nicaragua,M?xico and Central America,Nicaragua,11.538,-85.622,2.0
344130,Maderas,Nicaragua,M?xico and Central America,Nicaragua,11.446,-85.515,
344131,Estel?,Nicaragua,M?xico and Central America,Nicaragua,13.17,-86.4,
344132,"Ciguatepe, Cerro el",Nicaragua,M?xico and Central America,Nicaragua,12.5299999999999,-86.14199999999991,
344133,"Lajas, Las",Nicaragua,M?xico and Central America,Nicaragua,12.3,-85.73,
344140,"Azul, Volc?n",Nicaragua,M?xico and Central America,Nicaragua,12.5299999999999,-83.87,
345010,Oros?,Costa Rica,M?xico and Central America,Costa Rica,10.98,-85.4729999999999,
345020,Rinc?n de la Vieja,Costa Rica,M?xico and Central America,Costa Rica,10.83,-85.3239999999999,2.0
345030,Miravalles,Costa Rica,M?xico and Central America,Costa Rica,10.7479999999999,-85.153,
345031,Tenorio,Costa Rica,M?xico and Central America,Costa Rica,10.673,-85.015,
345033,Arenal,Costa Rica,M?xico and Central America,Costa Rica,10.4629999999999,-84.703,1.0
345034,Platanar,Costa Rica,M?xico and Central America,Costa Rica,10.3,-84.366,
345040,Po?s,Costa Rica,M?xico and Central America,Costa Rica,10.1999999999999,-84.233,1.0
345050,Barva,Costa Rica,M?xico and Central America,Costa Rica,10.135,-84.09999999999991,
345060,Iraz?,Costa Rica,M?xico and Central America,Costa Rica,9.97899999999999,-83.852,3.0
345070,Turrialba,Costa Rica,M?xico and Central America,Costa Rica,10.025,-83.76699999999991,3.0
346010,Bar?,Panama,M?xico and Central America,Panam?,8.808,-82.543,
346030,"Valle, El",Panama,M?xico and Central America,Panam?,8.58,-80.17,
351011,Romeral,Colombia,South America,Colombia,5.206,-75.364,
351012,"Bravo, Cerro",Colombia,South America,Colombia,5.092,-75.2999999999999,3.0
351020,"Ruiz, Nevado del",Colombia,South America,Colombia,4.895,-75.322,3.0
351021,Santa Isabel,Colombia,South America,Colombia,4.82,-75.37,
351030,"Tolima, Nevado del",Colombia,South America,Colombia,4.67,-75.3299999999999,2.0
351040,Mach?n,Colombia,South America,Colombia,4.48,-75.39199999999991,
351050,"Huila, Nevado del",Colombia,South America,Colombia,2.93,-76.03,
351060,Purac?,Colombia,South America,Colombia,2.32,-76.4,1.0
351061,Sotar?,Colombia,South America,Colombia,2.108,-76.5919999999999,
351062,Petacas,Colombia,South America,Colombia,1.57,-76.78,
351070,Do?a Juana,Colombia,South America,Colombia,1.47,-76.92,
351080,Galeras,Colombia,South America,Colombia,1.22,-77.37,3.0
351090,Azufral,Colombia,South America,Colombia,1.08,-77.68,
351100,Cumbal,Colombia,South America,Colombia,0.95,-77.87,
351110,"Negro de Mayasquer, Cerro",Colombia-Ecuador,South America,Colombia,0.828,-77.9639999999999,
352001,Soche,Ecuador,South America,Ecuador,0.552,-77.5799999999999,
352002,Chachimbiro,Ecuador,South America,Ecuador,0.468,-78.287,
352003,Cuicocha,Ecuador,South America,Ecuador,0.308,-78.364,
352004,Imbabura,Ecuador,South America,Ecuador,0.258,-78.183,
352005,Mojanda,Ecuador,South America,Ecuador,0.13,-78.26999999999991,
352006,Cayambe,Ecuador,South America,Ecuador,0.029,-77.986,3.0
352010,Reventador,Ecuador,South America,Ecuador,-0.077,-77.656,3.0
352011,Pululagua,Ecuador,South America,Ecuador,0.038,-78.46299999999991,
352020,Guagua Pichincha,Ecuador,South America,Ecuador,-0.171,-78.5979999999999,3.0
352021,Atacazo,Ecuador,South America,Ecuador,-0.353,-78.617,3.0
352022,Chacana,Ecuador,South America,Ecuador,-0.375,-78.25,
352030,Antisana,Ecuador,South America,Ecuador,-0.481,-78.141,
352031,Aliso,Ecuador,South America,Ecuador,-0.53,-78.0,
352040,Sumaco,Ecuador,South America,Ecuador,-0.538,-77.626,
352041,Illiniza,Ecuador,South America,Ecuador,-0.659,-78.7139999999999,
352050,Cotopaxi,Ecuador,South America,Ecuador,-0.677,-78.436,3.0
352060,Quilotoa,Ecuador,South America,Ecuador,-0.85,-78.9,
352071,Chimborazo,Ecuador,South America,Ecuador,-1.464,-78.8149999999999,
352080,Tungurahua,Ecuador,South America,Ecuador,-1.467,-78.44199999999991,3.0
352081,Licto,Ecuador,South America,Ecuador,-1.78,-78.613,
352090,Sangay,Ecuador,South America,Ecuador,-2.002,-78.34099999999991,3.0
353010,Fernandina,Ecuador,South America,Gal?pagos Islands,-0.37,-91.5499999999999,2.0
353011,Ecuador,Ecuador,South America,Gal?pagos Islands,-0.02,-91.546,
353020,Wolf,Ecuador,South America,Gal?pagos Islands,0.02,-91.34999999999991,1.0
353030,Darwin,Ecuador,South America,Gal?pagos Islands,-0.18,-91.28,
353040,Alcedo,Ecuador,South America,Gal?pagos Islands,-0.43,-91.12,
353050,"Negra, Sierra",Ecuador,South America,Gal?pagos Islands,-0.83,-91.17,1.0
353060,"Azul, Cerro",Ecuador,South America,Gal?pagos Islands,-0.92,-91.408,1.0
353070,Pinta,Ecuador,South America,Gal?pagos Islands,0.58,-90.75,
353080,Marchena,Ecuador,South America,Gal?pagos Islands,0.33,-90.4699999999999,
353081,Genovesa,Ecuador,South America,Gal?pagos Islands,0.32,-89.9579999999999,
353090,Santiago,Ecuador,South America,Gal?pagos Islands,-0.22,-90.76999999999991,
353091,Santa Cruz,Ecuador,South America,Gal?pagos Islands,-0.62,-90.3299999999999,
353120,San Crist?bal,Ecuador,South America,Gal?pagos Islands,-0.88,-89.5,
354000,Quimsachata,Peru,South America,Per?,-14.1999999999999,-71.3299999999999,
354001,"Auquihuato, Cerro",Peru,South America,Per?,-15.07,-73.18,
354002,Sara Sara,Peru,South America,Per?,-15.33,-73.45,
354003,Coropuna,Peru,South America,Per?,-15.52,-72.65,
354004,Andahua-Orcopampa,Peru,South America,Per?,-15.42,-72.3299999999999,
354005,Huambo,Peru,South America,Per?,-15.83,-72.12999999999991,
354006,Sabancaya,Peru,South America,Per?,-15.7799999999999,-71.84999999999991,2.0
354007,"Chachani, Nevado",Peru,South America,Per?,-16.1909999999999,-71.53,
354008,"Nicholson, Cerro",Peru,South America,Per?,-16.2579999999999,-71.753,
354010,"Misti, El",Peru,South America,Per?,-16.294,-71.409,1.0
354020,Ubinas,Peru,South America,Per?,-16.355,-70.903,2.0
354030,Huaynaputina,Peru,South America,Per?,-16.608,-70.84999999999991,
354031,Ticsani,Peru,South America,Per?,-16.7549999999999,-70.5949999999999,
354040,Tutupaca,Peru,South America,Per?,-17.0249999999999,-70.358,
354050,Yucamane,Peru,South America,Per?,-17.18,-70.2,2.0
354060,"Casiri, Nevados",Peru,South America,Per?,-17.4699999999999,-69.813,
355010,Tacora,Chile-Peru,South America,"Northern Chile, Bolivia & Argentina",-17.719999999999896,-69.7699999999999,
355011,Taapaca,Chile,South America,"Northern Chile, Bolivia & Argentina",-18.1,-69.5,
355012,Parinacota,Chile-Bolivia,South America,"Northern Chile, Bolivia & Argentina",-18.17,-69.15,
355020,Guallatiri,Chile,South America,"Northern Chile, Bolivia & Argentina",-18.42,-69.0919999999999,1.0
355021,Tambo Quemado,Bolivia,South America,"Northern Chile, Bolivia & Argentina",-18.62,-68.75,
355030,Isluga,Chile,South America,"Northern Chile, Bolivia & Argentina",-19.1499999999999,-68.8299999999999,1.0
355032,Tata Sabaya,Bolivia,South America,"Northern Chile, Bolivia & Argentina",-19.129999999999896,-68.53,
355035,"Jayu Khota, Laguna",Bolivia,South America,"Northern Chile, Bolivia & Argentina",-19.449999999999896,-67.42,
355036,Nuevo Mundo,Bolivia,South America,"Northern Chile, Bolivia & Argentina",-19.78,-66.48,
355040,Irruputuncu,Chile-Bolivia,South America,"Northern Chile, Bolivia & Argentina",-20.73,-68.5499999999999,
355042,Pampa Luxsar,Bolivia,South America,"Northern Chile, Bolivia & Argentina",-20.85,-68.2,
355050,Olca-Paruma,Chile-Bolivia,South America,"Northern Chile, Bolivia & Argentina",-20.93,-68.48,
355060,Ollag?e,Chile-Bolivia,South America,"Northern Chile, Bolivia & Argentina",-21.3,-68.18,
355061,"Azufre, Cerro del",Chile,South America,"Northern Chile, Bolivia & Argentina",-21.7869999999999,-68.2369999999999,
355070,San Pedro,Chile,South America,"Northern Chile, Bolivia & Argentina",-21.8799999999999,-68.4,1.0
355090,Putana,Chile,South America,"Northern Chile, Bolivia & Argentina",-22.55,-67.8499999999999,
355091,Sairecabur,Chile-Bolivia,South America,"Northern Chile, Bolivia & Argentina",-22.7199999999999,-67.8919999999999,
355092,Licancabur,Chile-Bolivia,South America,"Northern Chile, Bolivia & Argentina",-22.8299999999999,-67.8799999999999,
355093,Guayaques,Chile-Bolivia,South America,"Northern Chile, Bolivia & Argentina",-22.895,-67.566,
355094,Purico Large cone(s),Chile,South America,"Northern Chile, Bolivia & Argentina",-23.0,-67.75,
355095,Colachi,Chile,South America,"Northern Chile, Bolivia & Argentina",-23.236,-67.6449999999999,
355096,Acamarachi,Chile,South America,"Northern Chile, Bolivia & Argentina",-23.3,-67.62,
355097,"Overo, Cerro",Chile,South America,"Northern Chile, Bolivia & Argentina",-23.52,-67.67,
355098,Chiliques,Chile,South America,"Northern Chile, Bolivia & Argentina",-23.5799999999999,-67.7,
355100,L?scar,Chile,South America,"Northern Chile, Bolivia & Argentina",-23.37,-67.73,2.0
355101,Cord?n de Puntas Negras,Chile,South America,"Northern Chile, Bolivia & Argentina",-23.7429999999999,-67.534,
355102,Mi?iques,Chile,South America,"Northern Chile, Bolivia & Argentina",-23.82,-67.7699999999999,
355103,"Tujle, Cerro",Chile,South America,"Northern Chile, Bolivia & Argentina",-23.8299999999999,-67.95,
355104,Caichinque,Chile,South America,"Northern Chile, Bolivia & Argentina",-23.9499999999999,-67.73,
355105,Tilocalar,Chile,South America,"Northern Chile, Bolivia & Argentina",-23.9699999999999,-68.1299999999999,
355106,"Negrillar, El",Chile,South America,"Northern Chile, Bolivia & Argentina",-24.18,-68.25,
355107,Pular,Chile,South America,"Northern Chile, Bolivia & Argentina",-24.1879999999999,-68.054,
355108,"Negrillar, La",Chile,South America,"Northern Chile, Bolivia & Argentina",-24.28,-68.5999999999999,
355109,Socompa,Chile-Argentina,South America,"Northern Chile, Bolivia & Argentina",-24.3999999999999,-68.25,
355110,Llullaillaco,Chile-Argentina,South America,"Northern Chile, Bolivia & Argentina",-24.7199999999999,-68.53,
355112,"Escorial, Cerro",Chile-Argentina,South America,"Northern Chile, Bolivia & Argentina",-25.0799999999999,-68.37,
355120,Lastarria,Chile-Argentina,South America,"Northern Chile, Bolivia & Argentina",-25.17,-68.5,
355121,Cord?n del Azufre,Chile-Argentina,South America,"Northern Chile, Bolivia & Argentina",-25.3299999999999,-68.5199999999999,
355122,"Bayo, Cerro",Chile-Argentina,South America,"Northern Chile, Bolivia & Argentina",-25.42,-68.5799999999999,
355123,"Nevada, Sierra",Chile-Argentina,South America,"Northern Chile, Bolivia & Argentina",-26.48,-68.5799999999999,
355124,Falso Azufre,Chile-Argentina,South America,"Northern Chile, Bolivia & Argentina",-26.8,-68.37,
355125,"Incahuasi, Nevado de",Chile-Argentina,South America,"Northern Chile, Bolivia & Argentina",-27.042,-68.28,
355130,"Ojos del Salado, Nevados",Chile-Argentina,South America,"Northern Chile, Bolivia & Argentina",-27.12,-68.5499999999999,
355131,"Solo, El",Chile-Argentina,South America,"Northern Chile, Bolivia & Argentina",-27.108,-68.7199999999999,
355140,Copiap?,Chile,South America,"Northern Chile, Bolivia & Argentina",-27.3,-69.1299999999999,
355150,"Tuzgle, Cerro",Argentina,South America,"Northern Chile, Bolivia & Argentina",-24.05,-66.48,
355160,Aracar,Argentina,South America,"Northern Chile, Bolivia & Argentina",-24.25,-67.7699999999999,
355161,Unnamed,Argentina,South America,"Northern Chile, Bolivia & Argentina",-25.1,-68.2699999999999,
355180,Antofagasta de la Sierra,Argentina,South America,"Northern Chile, Bolivia & Argentina",-26.0799999999999,-67.5,
355190,"C?ndor, Cerro el",Argentina,South America,"Northern Chile, Bolivia & Argentina",-26.62,-68.3499999999999,
355200,Peinado,Argentina,South America,"Northern Chile, Bolivia & Argentina",-26.62,-68.15,
355210,Robledo,Argentina,South America,"Northern Chile, Bolivia & Argentina",-26.77,-67.7199999999999,
355220,Tipas,Argentina,South America,"Northern Chile, Bolivia & Argentina",-27.1999999999999,-68.5499999999999,
356010,San F?lix,Chile,South America,Pacific Ocean (Chilean Islands),-26.28,-80.12,
356011,Easter Island,Chile,South America,Pacific Ocean (Chilean Islands),-27.1499999999999,-109.38,
356020,Robinson Crusoe,Chile,South America,Pacific Ocean (Chilean Islands),-33.658,-78.84999999999991,
356040,Unnamed,Chile,South America,Pacific Ocean (Chilean Islands),-33.6199999999999,-76.8299999999999,
357010,Tupungatito,Chile-Argentina,South America,Central Chile and Argentina,-33.3999999999999,-69.7999999999999,1.0
357020,San Jos?,Chile-Argentina,South America,Central Chile and Argentina,-33.7819999999999,-69.897,1.0
357021,Maipo,Chile-Argentina,South America,Central Chile and Argentina,-34.161,-69.8329999999999,1.0
357022,Palomo,Chile,South America,Central Chile and Argentina,-34.6079999999999,-70.295,
357023,"Atuel, Caldera(s) del",Argentina,South America,Central Chile and Argentina,-34.6499999999999,-70.0499999999999,
357024,Risco Plateado,Argentina,South America,Central Chile and Argentina,-34.93,-70.0,
357030,Tinguiririca,Chile,South America,Central Chile and Argentina,-34.814,-70.352,
357040,Planch?n-Peteroa,Chile,South America,Central Chile and Argentina,-35.24,-70.56999999999991,2.0
357041,Infiernillo,Argentina,South America,Central Chile and Argentina,-35.142,-69.8299999999999,
357042,Calabozos,Chile,South America,Central Chile and Argentina,-35.558,-70.49599999999991,
357050,Descabezado Grande,Chile,South America,Central Chile and Argentina,-35.5799999999999,-70.75,
357060,"Azul, Cerro",Chile,South America,Central Chile and Argentina,-35.6529999999999,-70.76099999999991,3.0
357061,"Maule, Laguna del",Chile,South America,Central Chile and Argentina,-36.02,-70.5799999999999,
357062,San Pedro-Pellado,Chile,South America,Central Chile and Argentina,-35.9889999999999,-70.849,
357063,"Longav?, Nevado de",Chile,South America,Central Chile and Argentina,-36.192999999999905,-71.161,
357064,"Blancas, Lomas",Chile,South America,Central Chile and Argentina,-36.286,-71.009,
357065,Resago,Chile,South America,Central Chile and Argentina,-36.45,-70.92,
357066,Pay?n Matru,Argentina,South America,Central Chile and Argentina,-36.42,-69.2,
357067,Domuyo,Argentina,South America,Central Chile and Argentina,-36.579999999999906,-70.42,
357070,"Chill?n, Nevados de",Chile,South America,Central Chile and Argentina,-36.863,-71.37699999999991,2.0
357071,Cochiquito Volcanic Group,Argentina,South America,Central Chile and Argentina,-36.77,-69.8199999999999,
357072,Tromen,Argentina,South America,Central Chile and Argentina,-37.142,-70.03,
357073,Puesto Cortaderas,Argentina,South America,Central Chile and Argentina,-37.57,-69.62,
357080,Antuco,Chile,South America,Central Chile and Argentina,-37.405999999999906,-71.349,2.0
357081,Trocon,Argentina,South America,Central Chile and Argentina,-37.729999999999905,-70.9,
357090,Copahue,Chile-Argentina,South America,Central Chile and Argentina,-37.85,-71.17,2.0
357091,Callaqui,Chile,South America,Central Chile and Argentina,-37.92,-71.45,
357092,"Mari?aqui, Laguna",Chile,South America,Central Chile and Argentina,-38.27,-71.09999999999991,
357093,Tolguaca,Chile,South America,Central Chile and Argentina,-38.31,-71.64499999999991,
357100,Lonquimay,Chile,South America,Central Chile and Argentina,-38.377,-71.5799999999999,2.0
357101,Tralihue,Argentina,South America,Central Chile and Argentina,-38.52,-70.9,
357102,"Blanca, Laguna",Argentina,South America,Central Chile and Argentina,-39.02,-70.37,
357110,Llaima,Chile,South America,Central Chile and Argentina,-38.692,-71.7289999999999,2.0
357111,Sollipulli,Chile,South America,Central Chile and Argentina,-38.96999999999991,-71.51999999999991,
357112,Caburgua-Huelemolle,Chile,South America,Central Chile and Argentina,-39.25,-71.7,
357120,Villarrica,Chile,South America,Central Chile and Argentina,-39.42,-71.93,2.0
357121,Quetrupillan,Chile,South America,Central Chile and Argentina,-39.5,-71.7,
357122,Lan?n,Chile-Argentina,South America,Central Chile and Argentina,-39.633,-71.5,
357123,Huanquihue Group,Argentina,South America,Central Chile and Argentina,-39.88,-71.5799999999999,
357130,Mocho-Choshuenco,Chile,South America,Central Chile and Argentina,-39.927,-72.027,
357140,Carr?n-Los Venados,Chile,South America,Central Chile and Argentina,-40.35,-72.06999999999991,
357150,Puyehue-Cord?n Caulle,Chile,South America,Central Chile and Argentina,-40.59,-72.117,3.0
357152,"Pantoja, Cerro",Chile-Argentina,South America,Central Chile and Argentina,-40.77,-71.95,
357153,Antillanca Group,Chile,South America,Central Chile and Argentina,-40.771,-72.153,
357160,Puntiagudo-Cord?n Cenizos,Chile,South America,Central Chile and Argentina,-40.969,-72.26399999999991,
358010,Osorno,Chile,South America,Southern Chile and Argentina,-41.1,-72.49299999999991,3.0
358011,Tronador,Chile-Argentina,South America,Southern Chile and Argentina,-41.156999999999904,-71.885,
358012,Cayutu?-La Viguer?a,Chile,South America,Southern Chile and Argentina,-41.25,-72.26999999999991,
358020,Calbuco,Chile,South America,Southern Chile and Argentina,-41.326,-72.614,3.0
358021,Cuernos del Diablo,Chile,South America,Southern Chile and Argentina,-41.399999999999906,-72.0,
358022,Yate,Chile,South America,Southern Chile and Argentina,-41.755,-72.396,
358023,Hornopir?n,Chile,South America,Southern Chile and Argentina,-41.874,-72.4309999999999,
358024,Apagado,Chile,South America,Southern Chile and Argentina,-41.88,-72.5799999999999,
358025,Crater Basalt Volcanic Field,Argentina,South America,Southern Chile and Argentina,-42.02,-70.18,
358030,Huequi,Chile,South America,Southern Chile and Argentina,-42.377,-72.578,1.0
358040,Minchinm?vida,Chile,South America,Southern Chile and Argentina,-42.79299999999991,-72.43899999999991,
358041,Chait?n,Chile,South America,Southern Chile and Argentina,-42.832999999999906,-72.646,
358049,Yanteles,Chile,South America,Southern Chile and Argentina,-43.5,-72.7999999999999,
358050,Corcovado,Chile,South America,Southern Chile and Argentina,-43.18,-72.7999999999999,
358051,Palena Volcanic Group,Chile,South America,Southern Chile and Argentina,-43.78,-72.4699999999999,
358052,Melimoyu,Chile,South America,Southern Chile and Argentina,-44.079999999999906,-72.87999999999991,
358053,Puyuhuapi,Chile,South America,Southern Chile and Argentina,-44.299999999999905,-72.53,
358054,Mentolat,Chile,South America,Southern Chile and Argentina,-44.7,-73.0799999999999,
358055,Cay,Chile,South America,Southern Chile and Argentina,-45.0589999999999,-72.98399999999991,
358056,Maca,Chile,South America,Southern Chile and Argentina,-45.1,-73.17,
358057,"Hudson, Cerro",Chile,South America,Southern Chile and Argentina,-45.89999999999989,-72.9699999999999,
358058,R?o Murta,Chile,South America,Southern Chile and Argentina,-46.17,-72.67,
358059,Arenales,Chile,South America,Southern Chile and Argentina,-47.2,-73.48,
358060,Lautaro,Chile,South America,Southern Chile and Argentina,-49.02,-73.5499999999999,1.0
358061,Viedma,Argentina,South America,Southern Chile and Argentina,-49.3579999999999,-73.28,
358062,Aguilera,Chile,South America,Southern Chile and Argentina,-50.32999999999989,-73.75,
358063,Reclus,Chile,South America,Southern Chile and Argentina,-50.96399999999989,-73.58499999999991,
358070,"Burney, Monte",Chile,South America,Southern Chile and Argentina,-52.32999999999989,-73.4,
